"Sample_ID","total_sites","homozygous_sites","heterozygous_sites","missing_sites","prop_homozygous","prop_heterozygous","prop_missing"
"ZDP_0715b",983,781,188,14,0.794506612410987,0.191251271617497,0.0142421159715158
"ZDP_0716b",983,787,163,33,0.800610376398779,0.165818921668362,0.0335707019328586
"ZDP_0717a",983,773,175,35,0.786368260427263,0.178026449643947,0.0356052899287894
"ZDP_0718b",983,964,8,11,0.980671414038657,0.0081383519837233,0.0111902339776195
"ZDP_0719b",983,840,117,26,0.854526958290946,0.119023397761953,0.0264496439471007
"ZDP_0720a",983,760,186,37,0.773143438453713,0.189216683621567,0.0376398779247202
"ZDP_0721a",983,739,222,22,0.751780264496439,0.225839267548321,0.0223804679552391
"ZDP_0722a",983,763,196,24,0.776195320447609,0.199389623601221,0.0244150559511699
"ZDP_0723b",983,748,160,75,0.760935910478128,0.162767039674466,0.0762970498474059
"ZDP_0724a",983,671,183,129,0.682604272634792,0.18616480162767,0.131230925737538
"ZDP_0725b",983,858,72,53,0.872838250254323,0.0732451678535097,0.0539165818921668
"ZDP_0726a",983,760,174,49,0.773143438453713,0.177009155645982,0.0498474059003052
"ZDP_0727a",983,776,163,44,0.78942014242116,0.165818921668362,0.0447609359104781
"ZDP_0728a",983,774,177,32,0.787385554425229,0.180061037639878,0.0325534079348932
"ZDP_0729a",983,757,194,32,0.770091556459817,0.19735503560529,0.0325534079348932
"ZDP_0730a",983,787,175,21,0.800610376398779,0.178026449643947,0.0213631739572737
"ZDP_0731b",983,727,202,54,0.739572736520855,0.205493387589013,0.0549338758901322
"ZDP_0732b",983,718,220,45,0.730417090539166,0.223804679552391,0.0457782299084435
"ZDP_0733b",983,841,114,28,0.855544252288912,0.115971515768057,0.0284842319430315
"ZDP_0734b",983,750,183,50,0.762970498474059,0.18616480162767,0.0508646998982706
"ZDP_0735b",983,867,60,56,0.881993896236012,0.0610376398779247,0.0569684638860631
"ZDP_0736b",983,854,102,27,0.868769074262462,0.103763987792472,0.0274669379450661
"ZDP_0737b",983,752,189,42,0.76500508646999,0.192268565615463,0.0427263479145473
"ZDP_0738b",983,812,146,25,0.826042726347915,0.14852492370295,0.0254323499491353
"ZDP_0739a",983,775,189,19,0.788402848423194,0.192268565615463,0.0193285859613428
"ZDP_0740a",983,713,226,44,0.725330620549339,0.229908443540183,0.0447609359104781
"ZDP_0741b",983,722,219,42,0.734486266531027,0.222787385554425,0.0427263479145473
"ZDP_0742a",983,730,214,39,0.742624618514751,0.217700915564598,0.0396744659206511
"ZDP_0743b",983,741,217,25,0.75381485249237,0.220752797558494,0.0254323499491353
"ZDP_0744a",983,758,195,30,0.771108850457782,0.198372329603255,0.0305188199389624
"ZDP_0745a",983,741,216,26,0.75381485249237,0.219735503560529,0.0264496439471007
"ZDP_0746b",983,779,171,33,0.792472024415056,0.173957273652085,0.0335707019328586
"ZDP_0747a",983,761,179,43,0.774160732451678,0.182095625635809,0.0437436419125127
"ZDP_0748b",983,779,173,31,0.792472024415056,0.175991861648016,0.0315361139369278
"ZDP_0749a",983,744,209,30,0.756866734486267,0.212614445574771,0.0305188199389624
"ZDP_0750a",983,735,216,32,0.747711088504578,0.219735503560529,0.0325534079348932
"ZDP_0751a",983,756,213,14,0.769074262461852,0.216683621566633,0.0142421159715158
"ZDP_0752a",983,793,168,22,0.806714140386572,0.170905391658189,0.0223804679552391
"ZDP_0753a",983,739,206,38,0.751780264496439,0.209562563580875,0.0386571719226857
"ZDP_0754b",983,750,175,58,0.762970498474059,0.178026449643947,0.0590030518819939
"ZDP_0755b",983,859,95,29,0.873855544252289,0.0966429298067141,0.0295015259409969
"ZDP_0756b",983,804,157,22,0.817904374364191,0.15971515768057,0.0223804679552391
"ZDP_0757a",983,930,36,17,0.946083418107833,0.0366225839267548,0.017293997965412
"ZDP_0758b",983,754,192,37,0.767039674465921,0.195320447609359,0.0376398779247202
"ZDP_0759b",983,775,184,24,0.788402848423194,0.187182095625636,0.0244150559511699
"ZDP_0760b",983,949,11,23,0.965412004069176,0.0111902339776195,0.0233977619532045
"ZDP_0761b",983,800,151,32,0.81383519837233,0.153611393692777,0.0325534079348932
"ZDP_0762a",983,769,197,17,0.782299084435402,0.200406917599186,0.017293997965412
"ZDP_0763a",983,746,201,36,0.758901322482197,0.204476093591048,0.0366225839267548
"ZDP_0764a",983,763,204,16,0.776195320447609,0.207527975584944,0.0162767039674466
"ZDP_0765a",983,752,211,20,0.76500508646999,0.214649033570702,0.0203458799593082
"ZDP_0767a",983,877,68,38,0.892166836215666,0.069175991861648,0.0386571719226857
"ZDP_0768a",983,801,145,37,0.814852492370295,0.147507629704985,0.0376398779247202
"ZDP_0770a",983,765,185,33,0.77822990844354,0.188199389623601,0.0335707019328586
"ZDP_0771a",983,783,171,29,0.796541200406918,0.173957273652085,0.0295015259409969
"ZDP_0772b",983,901,68,14,0.916581892166836,0.069175991861648,0.0142421159715158
"ZDP_0773b",983,729,217,37,0.741607324516785,0.220752797558494,0.0376398779247202
"ZDP_0774b",983,714,230,39,0.726347914547304,0.233977619532045,0.0396744659206511
"ZDP_0775b",983,740,207,36,0.752797558494405,0.21057985757884,0.0366225839267548
"ZDP_0776a",983,765,187,31,0.77822990844354,0.190233977619532,0.0315361139369278
"ZDP_0777a",983,766,176,41,0.779247202441506,0.179043743641913,0.0417090539165819
"ZDP_0778a",983,897,32,54,0.912512716174975,0.0325534079348932,0.0549338758901322
"ZDP_0779b",983,841,104,38,0.855544252288912,0.105798575788403,0.0386571719226857
"ZDP_0780b",983,774,178,31,0.787385554425229,0.181078331637843,0.0315361139369278
"ZDP_0781b",983,826,124,33,0.84028484231943,0.126144455747711,0.0335707019328586
"ZDP_0782a",983,792,176,15,0.805696846388606,0.179043743641913,0.0152594099694812
"ZDP_0783a",983,718,227,38,0.730417090539166,0.230925737538149,0.0386571719226857
"ZDP_0784b",983,729,222,32,0.741607324516785,0.225839267548321,0.0325534079348932
"ZDP_0785b",983,769,171,43,0.782299084435402,0.173957273652085,0.0437436419125127
"ZDP_0786a",983,791,159,33,0.804679552390641,0.1617497456765,0.0335707019328586
"ZDP_0787b",983,720,197,66,0.732451678535097,0.200406917599186,0.0671414038657172
"ZDP_0788b",983,819,135,29,0.833163784333672,0.137334689725331,0.0295015259409969
"ZDP_0790a",983,819,141,23,0.833163784333672,0.143438453713123,0.0233977619532045
"ZDP_0791a",983,933,8,42,0.949135300101729,0.0081383519837233,0.0427263479145473
"ZDP_0792a",983,774,194,15,0.787385554425229,0.19735503560529,0.0152594099694812
"ZDP_0793a",983,723,231,29,0.735503560528993,0.23499491353001,0.0295015259409969
"ZDP_0794b",983,767,187,29,0.780264496439471,0.190233977619532,0.0295015259409969
"ZDP_0795a",983,720,222,41,0.732451678535097,0.225839267548321,0.0417090539165819
"ZDP_0796b",983,763,193,27,0.776195320447609,0.196337741607325,0.0274669379450661
"ZDP_0797b",983,747,200,36,0.759918616480163,0.203458799593082,0.0366225839267548
"ZDP_0798a",983,814,156,13,0.828077314343845,0.158697863682604,0.0132248219735504
"ZDP_0799b",983,882,72,29,0.897253306205493,0.0732451678535097,0.0295015259409969
"ZDP_0800a",983,739,190,54,0.751780264496439,0.193285859613428,0.0549338758901322
"ZDP_0801a",983,860,96,27,0.874872838250254,0.0976602238046795,0.0274669379450661
"ZDP_0802a",983,730,218,35,0.742624618514751,0.22177009155646,0.0356052899287894
"ZDP_0803a",983,730,238,15,0.742624618514751,0.242115971515768,0.0152594099694812
"ZDP_0804a",983,890,61,32,0.905391658189217,0.0620549338758901,0.0325534079348932
"ZDP_0805b",983,781,164,38,0.794506612410987,0.166836215666328,0.0386571719226857
"ZDP_0806a",983,763,196,24,0.776195320447609,0.199389623601221,0.0244150559511699
"ZDP_0807b",983,790,163,30,0.803662258392675,0.165818921668362,0.0305188199389624
"ZDP_0808a",983,786,183,14,0.799593082400814,0.18616480162767,0.0142421159715158
"ZDP_0809b",983,771,162,50,0.784333672431333,0.164801627670397,0.0508646998982706
"ZDP_0810a",983,909,63,11,0.92472024415056,0.064089521871821,0.0111902339776195
"ZDP_0811b",983,716,203,64,0.728382502543235,0.206510681586979,0.0651068158697864
"ZDP_0812a",983,790,173,20,0.803662258392675,0.175991861648016,0.0203458799593082
"ZDP_0813b",983,758,201,24,0.771108850457782,0.204476093591048,0.0244150559511699
"ZDP_0814a",983,962,3,18,0.978636826042726,0.00305188199389624,0.0183112919633774
"ZDP_0815a",983,823,136,24,0.837232960325534,0.138351983723296,0.0244150559511699
"ZDP_0816b",983,752,175,56,0.76500508646999,0.178026449643947,0.0569684638860631
"ZDP_0817a",983,754,187,42,0.767039674465921,0.190233977619532,0.0427263479145473
"ZDP_0818a",983,784,172,27,0.797558494404883,0.174974567650051,0.0274669379450661
"ZDP_0819a",983,769,201,13,0.782299084435402,0.204476093591048,0.0132248219735504
"ZDP_0820a",983,839,122,22,0.853509664292981,0.12410986775178,0.0223804679552391
"ZDP_0821b",983,784,153,46,0.797558494404883,0.155645981688708,0.046795523906409
"ZDP_0822a",983,796,176,11,0.809766022380468,0.179043743641913,0.0111902339776195
"ZDP_0823b",983,725,201,57,0.737538148524924,0.204476093591048,0.0579857578840285
"ZDP_0824a",983,708,256,19,0.720244150559512,0.260427263479145,0.0193285859613428
"ZDP_0825a",983,758,159,66,0.771108850457782,0.1617497456765,0.0671414038657172
"ZDP_0826b",983,783,166,34,0.796541200406918,0.168870803662258,0.034587995930824
"ZDP_0827a",983,792,169,22,0.805696846388606,0.171922685656155,0.0223804679552391
"ZDP_0828b",983,778,147,58,0.791454730417091,0.149542217700916,0.0590030518819939
"ZDP_0829b",983,863,75,45,0.877924720244151,0.0762970498474059,0.0457782299084435
"ZDP_0830a",983,830,130,23,0.844354018311292,0.132248219735504,0.0233977619532045
"ZDP_0831a",983,803,137,43,0.816887080366226,0.139369277721261,0.0437436419125127
"ZDP_0832a",983,760,194,29,0.773143438453713,0.19735503560529,0.0295015259409969
"ZDP_0833b",983,815,142,26,0.829094608341811,0.144455747711089,0.0264496439471007
"ZDP_0834a",983,844,118,21,0.858596134282808,0.120040691759919,0.0213631739572737
"ZDP_0835a",983,754,194,35,0.767039674465921,0.19735503560529,0.0356052899287894
"ZDP_0836a",983,751,199,33,0.763987792472024,0.202441505595117,0.0335707019328586
"ZDP_0837a",983,777,194,12,0.790437436419125,0.19735503560529,0.0122075279755849
"ZDP_0838a",983,791,167,25,0.804679552390641,0.169888097660224,0.0254323499491353
"ZDP_0839a",983,892,68,23,0.907426246185148,0.069175991861648,0.0233977619532045
"ZDP_0840a",983,784,178,21,0.797558494404883,0.181078331637843,0.0213631739572737
"ZDP_0841a",983,766,186,31,0.779247202441506,0.189216683621567,0.0315361139369278
"ZDP_0842a",983,814,144,25,0.828077314343845,0.146490335707019,0.0254323499491353
"ZDP_0843b",983,763,174,46,0.776195320447609,0.177009155645982,0.046795523906409
"ZDP_0844a",983,834,135,14,0.848423194303154,0.137334689725331,0.0142421159715158
"ZDP_0845a",983,805,165,13,0.818921668362157,0.167853509664293,0.0132248219735504
"ZDP_0846a",983,768,193,22,0.781281790437436,0.196337741607325,0.0223804679552391
"ZDP_0847a",983,820,134,29,0.834181078331638,0.136317395727365,0.0295015259409969
"ZDP_0848a",983,810,164,9,0.824008138351984,0.166836215666328,0.00915564598168871
"ZDP_0849a",983,910,43,30,0.925737538148525,0.0437436419125127,0.0305188199389624
"ZDP_0850b",983,815,141,27,0.829094608341811,0.143438453713123,0.0274669379450661
"ZDP_0851a",983,783,189,11,0.796541200406918,0.192268565615463,0.0111902339776195
"ZDP_0852a",983,759,201,23,0.772126144455748,0.204476093591048,0.0233977619532045
"ZDP_0853b",983,786,163,34,0.799593082400814,0.165818921668362,0.034587995930824
"ZDP_0854a",983,755,198,30,0.768056968463886,0.201424211597152,0.0305188199389624
"ZDP_0855a",983,804,169,10,0.817904374364191,0.171922685656155,0.0101729399796541
"ZDP_0856a",983,802,150,31,0.81586978636826,0.152594099694812,0.0315361139369278
"ZDP_0857b",983,845,89,49,0.859613428280773,0.0905391658189217,0.0498474059003052
"ZDP_0858b",983,822,127,34,0.836215666327569,0.129196337741607,0.034587995930824
"ZDP_0859b",983,765,168,50,0.77822990844354,0.170905391658189,0.0508646998982706
"ZDP_0860b",983,704,243,36,0.71617497456765,0.247202441505595,0.0366225839267548
"ZDP_0861b",983,796,164,23,0.809766022380468,0.166836215666328,0.0233977619532045
"ZDP_0862a",983,767,186,30,0.780264496439471,0.189216683621567,0.0305188199389624
"ZDP_0863a",983,733,213,37,0.745676500508647,0.216683621566633,0.0376398779247202
"ZDP_0864b",983,813,126,44,0.82706002034588,0.128179043743642,0.0447609359104781
"ZDP_0865b",983,739,208,36,0.751780264496439,0.211597151576806,0.0366225839267548
"ZDP_0867b",983,757,192,34,0.770091556459817,0.195320447609359,0.034587995930824
"ZDP_0868b",983,747,183,53,0.759918616480163,0.18616480162767,0.0539165818921668
"ZDP_0869b",983,731,206,46,0.743641912512716,0.209562563580875,0.046795523906409
"ZDP_0870a",983,759,185,39,0.772126144455748,0.188199389623601,0.0396744659206511
"ZDP_0871a",983,751,182,50,0.763987792472024,0.185147507629705,0.0508646998982706
"ZDP_0873b",983,750,159,74,0.762970498474059,0.1617497456765,0.0752797558494405
"ZDP_0874b",983,756,148,79,0.769074262461852,0.150559511698881,0.0803662258392675
"ZDP_0875b",983,754,217,12,0.767039674465921,0.220752797558494,0.0122075279755849
"ZDP_0876b",983,816,143,24,0.830111902339776,0.145473041709054,0.0244150559511699
"ZDP_0877b",983,785,170,28,0.798575788402848,0.17293997965412,0.0284842319430315
"ZDP_0878b",983,797,163,23,0.810783316378433,0.165818921668362,0.0233977619532045
"ZDP_0879b",983,756,203,24,0.769074262461852,0.206510681586979,0.0244150559511699
"ZDP_0880b",983,747,217,19,0.759918616480163,0.220752797558494,0.0193285859613428
"ZDP_0881b",983,767,187,29,0.780264496439471,0.190233977619532,0.0295015259409969
"ZDP_0882b",983,779,190,14,0.792472024415056,0.193285859613428,0.0142421159715158
"ZDP_0883b",983,751,217,15,0.763987792472024,0.220752797558494,0.0152594099694812
"ZDP_0884b",983,781,183,19,0.794506612410987,0.18616480162767,0.0193285859613428
"ZDP_0885b",983,828,127,28,0.842319430315361,0.129196337741607,0.0284842319430315
"ZDP_0886b",983,759,215,9,0.772126144455748,0.218718209562564,0.00915564598168871
"ZDP_0887b",983,737,205,41,0.749745676500509,0.208545269582909,0.0417090539165819
"ZDP_0888b",983,729,202,52,0.741607324516785,0.205493387589013,0.0528992878942014
"ZDP_0889b",983,772,158,53,0.785350966429298,0.160732451678535,0.0539165818921668
"ZDP_0890b",983,791,169,23,0.804679552390641,0.171922685656155,0.0233977619532045
"ZDP_0891b",983,780,169,34,0.793489318413021,0.171922685656155,0.034587995930824
"ZDP_0892b",983,736,200,47,0.748728382502543,0.203458799593082,0.0478128179043744
"ZDP_0893b",983,743,209,31,0.755849440488301,0.212614445574771,0.0315361139369278
"ZDP_0894b",983,762,172,49,0.775178026449644,0.174974567650051,0.0498474059003052
"ZDP_0895a",983,751,177,55,0.763987792472024,0.180061037639878,0.0559511698880977
"ZDP_0896b",983,819,141,23,0.833163784333672,0.143438453713123,0.0233977619532045
"ZDP_0897b",983,703,158,122,0.715157680569685,0.160732451678535,0.12410986775178
"ZDP_0898b",983,756,176,51,0.769074262461852,0.179043743641913,0.051881993896236
"ZDP_0899b",983,725,218,40,0.737538148524924,0.22177009155646,0.0406917599186165
"ZDP_0900b",983,750,204,29,0.762970498474059,0.207527975584944,0.0295015259409969
"ZDP_0901b",983,789,176,18,0.80264496439471,0.179043743641913,0.0183112919633774
"ZDP_0902b",983,778,166,39,0.791454730417091,0.168870803662258,0.0396744659206511
"ZDP_0903a",983,776,178,29,0.78942014242116,0.181078331637843,0.0295015259409969
"ZDP_0904a",983,785,181,17,0.798575788402848,0.18413021363174,0.017293997965412
"ZDP_0905a",983,815,155,13,0.829094608341811,0.157680569684639,0.0132248219735504
"ZDP_0906a",983,851,114,18,0.865717192268566,0.115971515768057,0.0183112919633774
"ZDP_0907b",983,802,141,40,0.81586978636826,0.143438453713123,0.0406917599186165
"ZDP_0908a",983,781,172,30,0.794506612410987,0.174974567650051,0.0305188199389624
"ZDP_0909b",983,718,216,49,0.730417090539166,0.219735503560529,0.0498474059003052
"ZDP_0910a",983,723,210,50,0.735503560528993,0.213631739572737,0.0508646998982706
"ZDP_0911a",983,761,184,38,0.774160732451678,0.187182095625636,0.0386571719226857
"ZDP_0912b",983,744,172,67,0.756866734486267,0.174974567650051,0.0681586978636826
"ZDP_0913b",983,794,161,28,0.807731434384537,0.163784333672431,0.0284842319430315
"ZDP_0914b",983,851,94,38,0.865717192268566,0.0956256358087487,0.0386571719226857
"ZDP_0915b",983,818,145,20,0.832146490335707,0.147507629704985,0.0203458799593082
"ZDP_0916b",983,762,175,46,0.775178026449644,0.178026449643947,0.046795523906409
"ZDP_0917a",983,814,143,26,0.828077314343845,0.145473041709054,0.0264496439471007
"ZDP_0919a",983,745,217,21,0.757884028484232,0.220752797558494,0.0213631739572737
"ZDP_0920b",983,731,210,42,0.743641912512716,0.213631739572737,0.0427263479145473
"ZDP_0921b",983,806,164,13,0.819938962360122,0.166836215666328,0.0132248219735504
"ZDP_0922a",983,739,233,11,0.751780264496439,0.237029501525941,0.0111902339776195
"ZDP_0923a",983,772,177,34,0.785350966429298,0.180061037639878,0.034587995930824
"ZDP_0924b",983,776,177,30,0.78942014242116,0.180061037639878,0.0305188199389624
"ZDP_0925b",983,754,194,35,0.767039674465921,0.19735503560529,0.0356052899287894
"ZDP_0926a",983,755,161,67,0.768056968463886,0.163784333672431,0.0681586978636826
"ZDP_0927b",983,768,178,37,0.781281790437436,0.181078331637843,0.0376398779247202
"ZDP_0928a",983,768,200,15,0.781281790437436,0.203458799593082,0.0152594099694812
"ZDP_0929b",983,716,217,50,0.728382502543235,0.220752797558494,0.0508646998982706
"ZDP_0930b",983,721,208,54,0.733468972533062,0.211597151576806,0.0549338758901322
"ZDP_0931b",983,835,113,35,0.849440488301119,0.114954221770092,0.0356052899287894
"ZDP_0932a",983,717,218,48,0.7293997965412,0.22177009155646,0.0488301119023398
"ZDP_0933a",983,753,189,41,0.766022380467955,0.192268565615463,0.0417090539165819
"ZDP_0934b",983,765,143,75,0.77822990844354,0.145473041709054,0.0762970498474059
"ZDP_0935a",983,750,187,46,0.762970498474059,0.190233977619532,0.046795523906409
"ZDP_0936a",983,787,151,45,0.800610376398779,0.153611393692777,0.0457782299084435
"ZDP_0937b",983,790,160,33,0.803662258392675,0.162767039674466,0.0335707019328586
"ZDP_0938a",983,727,220,36,0.739572736520855,0.223804679552391,0.0366225839267548
"ZDP_0939b",983,728,218,37,0.74059003051882,0.22177009155646,0.0376398779247202
"ZDP_0940a",983,780,123,80,0.793489318413021,0.125127161749746,0.081383519837233
"ZDP_0941b",983,766,179,38,0.779247202441506,0.182095625635809,0.0386571719226857
"ZDP_0942b",983,689,249,45,0.700915564598169,0.253306205493388,0.0457782299084435
"ZDP_0943b",983,775,157,51,0.788402848423194,0.15971515768057,0.051881993896236
"ZDP_0944b",983,766,176,41,0.779247202441506,0.179043743641913,0.0417090539165819
"ZDP_0945b",983,821,147,15,0.835198372329603,0.149542217700916,0.0152594099694812
"ZDP_0946b",983,743,194,46,0.755849440488301,0.19735503560529,0.046795523906409
"ZDP_0947b",983,764,166,53,0.777212614445575,0.168870803662258,0.0539165818921668
"ZDP_0948b",983,798,139,46,0.811800610376399,0.141403865717192,0.046795523906409
"ZDP_0949b",983,777,132,74,0.790437436419125,0.134282807731434,0.0752797558494405
"ZDP_0950b",983,752,179,52,0.76500508646999,0.182095625635809,0.0528992878942014
"ZDP_0951b",983,722,185,76,0.734486266531027,0.188199389623601,0.0773143438453713
"ZDP_0952a",983,761,187,35,0.774160732451678,0.190233977619532,0.0356052899287894
"ZDP_0953b",983,783,124,76,0.796541200406918,0.126144455747711,0.0773143438453713
"ZDP_0954b",983,747,169,67,0.759918616480163,0.171922685656155,0.0681586978636826
"ZDP_0955b",983,797,149,37,0.810783316378433,0.151576805696846,0.0376398779247202
"ZDP_0956a",983,744,171,68,0.756866734486267,0.173957273652085,0.069175991861648
"ZDP_0957b",983,705,225,53,0.717192268565615,0.228891149542218,0.0539165818921668
"ZDP_0958a",983,757,189,37,0.770091556459817,0.192268565615463,0.0376398779247202
"ZDP_0959b",983,777,194,12,0.790437436419125,0.19735503560529,0.0122075279755849
"ZDP_0960b",983,794,149,40,0.807731434384537,0.151576805696846,0.0406917599186165
"ZDP_0961b",983,783,164,36,0.796541200406918,0.166836215666328,0.0366225839267548
"ZDP_0962b",983,849,111,23,0.863682604272635,0.112919633774161,0.0233977619532045
"ZDP_0963a",983,769,178,36,0.782299084435402,0.181078331637843,0.0366225839267548
"ZDP_0964b",983,761,201,21,0.774160732451678,0.204476093591048,0.0213631739572737
"ZDP_0965a",983,846,79,58,0.860630722278739,0.0803662258392675,0.0590030518819939
"ZDP_0966b",983,821,105,57,0.835198372329603,0.106815869786368,0.0579857578840285
"ZDP_0967b",983,731,194,58,0.743641912512716,0.19735503560529,0.0590030518819939
"ZDP_0968a",983,743,172,68,0.755849440488301,0.174974567650051,0.069175991861648
"ZDP_0969b",983,759,166,58,0.772126144455748,0.168870803662258,0.0590030518819939
"ZDP_0970b",983,857,98,28,0.871820956256358,0.0996948118006104,0.0284842319430315
"ZDP_0971a",983,733,200,50,0.745676500508647,0.203458799593082,0.0508646998982706
"ZDP_0972b",983,774,159,50,0.787385554425229,0.1617497456765,0.0508646998982706
"ZDP_0973b",983,739,200,44,0.751780264496439,0.203458799593082,0.0447609359104781
"ZDP_0974b",983,798,144,41,0.811800610376399,0.146490335707019,0.0417090539165819
"ZDP_0975a",983,761,190,32,0.774160732451678,0.193285859613428,0.0325534079348932
"ZDP_0976a",983,738,206,39,0.750762970498474,0.209562563580875,0.0396744659206511
"ZDP_0977a",983,760,196,27,0.773143438453713,0.199389623601221,0.0274669379450661
"ZDP_0978a",983,725,161,97,0.737538148524924,0.163784333672431,0.098677517802645
"ZDP_0979b",983,756,195,32,0.769074262461852,0.198372329603255,0.0325534079348932
"ZDP_0980b",983,757,166,60,0.770091556459817,0.168870803662258,0.0610376398779247
"ZDP_0981b",983,764,194,25,0.777212614445575,0.19735503560529,0.0254323499491353
"ZDP_0982b",983,769,183,31,0.782299084435402,0.18616480162767,0.0315361139369278
"ZDP_0984a",983,747,207,29,0.759918616480163,0.21057985757884,0.0295015259409969
"ZDP_0985a",983,851,100,32,0.865717192268566,0.101729399796541,0.0325534079348932
"ZDP_0986a",983,773,151,59,0.786368260427263,0.153611393692777,0.0600203458799593
"ZDP_0987b",983,837,104,42,0.85147507629705,0.105798575788403,0.0427263479145473
"ZDP_0988a",983,712,204,67,0.724313326551373,0.207527975584944,0.0681586978636826
"ZDP_0989b",983,669,239,75,0.680569684638861,0.243133265513733,0.0762970498474059
"ZDP_0990b",983,733,204,46,0.745676500508647,0.207527975584944,0.046795523906409
"ZDP_0991a",983,823,127,33,0.837232960325534,0.129196337741607,0.0335707019328586
"ZDP_0992a",983,744,221,18,0.756866734486267,0.224821973550356,0.0183112919633774
"ZDP_0993a",983,816,133,34,0.830111902339776,0.1353001017294,0.034587995930824
"ZDP_0994a",983,784,158,41,0.797558494404883,0.160732451678535,0.0417090539165819
"ZDP_0995a",983,759,183,41,0.772126144455748,0.18616480162767,0.0417090539165819
"ZDP_0996a",983,830,134,19,0.844354018311292,0.136317395727365,0.0193285859613428
"ZDP_0997a",983,741,189,53,0.75381485249237,0.192268565615463,0.0539165818921668
"ZDP_0998a",983,785,158,40,0.798575788402848,0.160732451678535,0.0406917599186165
"ZDP_0999a",983,834,104,45,0.848423194303154,0.105798575788403,0.0457782299084435
"ZDP_1000a",983,816,114,53,0.830111902339776,0.115971515768057,0.0539165818921668
"ZDP_1001a",983,830,139,14,0.844354018311292,0.141403865717192,0.0142421159715158
"ZDP_1002b",983,809,122,52,0.822990844354018,0.12410986775178,0.0528992878942014
"ZDP_1003b",983,923,15,45,0.938962360122075,0.0152594099694812,0.0457782299084435
"ZDP_1004a",983,716,208,59,0.728382502543235,0.211597151576806,0.0600203458799593
"ZDP_1005a",983,810,162,11,0.824008138351984,0.164801627670397,0.0111902339776195
"ZDP_1006a",983,762,197,24,0.775178026449644,0.200406917599186,0.0244150559511699
"ZDP_1007b",983,782,170,31,0.795523906408952,0.17293997965412,0.0315361139369278
"ZDP_1008b",983,713,216,54,0.725330620549339,0.219735503560529,0.0549338758901322
"ZDP_1010a",983,818,126,39,0.832146490335707,0.128179043743642,0.0396744659206511
"ZDP_1011a",983,743,210,30,0.755849440488301,0.213631739572737,0.0305188199389624
"ZDP_1012a",983,837,99,47,0.85147507629705,0.100712105798576,0.0478128179043744
"ZDP_1013a",983,761,174,48,0.774160732451678,0.177009155645982,0.0488301119023398
"ZDP_1014a",983,727,235,21,0.739572736520855,0.239064089521872,0.0213631739572737
"ZDP_1016a",983,832,114,37,0.846388606307223,0.115971515768057,0.0376398779247202
"ZDP_1018a",983,837,100,46,0.85147507629705,0.101729399796541,0.046795523906409
"ZDP_1019b",983,847,113,23,0.861648016276704,0.114954221770092,0.0233977619532045
"ZDP_1020a",983,843,81,59,0.857578840284842,0.0824008138351984,0.0600203458799593
"ZDP_1021a",983,692,221,70,0.703967446592065,0.224821973550356,0.0712105798575788
"ZDP_1022a",983,725,185,73,0.737538148524924,0.188199389623601,0.0742624618514751
"ZDP_1023a",983,706,248,29,0.718209562563581,0.252288911495422,0.0295015259409969
"ZDP_1024b",983,685,264,34,0.696846388606307,0.268565615462869,0.034587995930824
"ZDP_1026b",983,849,85,49,0.863682604272635,0.08646998982706,0.0498474059003052
"ZDP_1027a",983,740,149,94,0.752797558494405,0.151576805696846,0.0956256358087487
"ZDP_1028a",983,770,172,41,0.783316378433367,0.174974567650051,0.0417090539165819
"ZDP_1029b",983,758,183,42,0.771108850457782,0.18616480162767,0.0427263479145473
"ZDP_1030a",983,765,174,44,0.77822990844354,0.177009155645982,0.0447609359104781
"ZDP_1031a",983,783,178,22,0.796541200406918,0.181078331637843,0.0223804679552391
"ZDP_1033b",983,804,130,49,0.817904374364191,0.132248219735504,0.0498474059003052
"ZDP_1034a",983,745,203,35,0.757884028484232,0.206510681586979,0.0356052899287894
"ZDP_1035a",983,807,151,25,0.820956256358087,0.153611393692777,0.0254323499491353
"ZDP_1036a",983,811,115,57,0.825025432349949,0.116988809766022,0.0579857578840285
"ZDP_1037a",983,829,129,25,0.843336724313327,0.131230925737538,0.0254323499491353
"ZDP_1038a",983,727,221,35,0.739572736520855,0.224821973550356,0.0356052899287894
"ZDP_1039a",983,801,164,18,0.814852492370295,0.166836215666328,0.0183112919633774
"ZDP_1040b",983,816,137,30,0.830111902339776,0.139369277721261,0.0305188199389624
"ZDP_1041b",983,823,146,14,0.837232960325534,0.14852492370295,0.0142421159715158
"ZDP_1042a",983,797,165,21,0.810783316378433,0.167853509664293,0.0213631739572737
"ZDP_1043b",983,845,122,16,0.859613428280773,0.12410986775178,0.0162767039674466
"ZDP_1044a",983,825,141,17,0.839267548321465,0.143438453713123,0.017293997965412
"ZDP_1045a",983,822,143,18,0.836215666327569,0.145473041709054,0.0183112919633774
"ZDP_1046a",983,814,150,19,0.828077314343845,0.152594099694812,0.0193285859613428
"ZDP_1047b",983,757,211,15,0.770091556459817,0.214649033570702,0.0152594099694812
"ZDP_1048b",983,754,205,24,0.767039674465921,0.208545269582909,0.0244150559511699
"ZDP_1049b",983,741,213,29,0.75381485249237,0.216683621566633,0.0295015259409969
"ZDP_1050b",983,785,186,12,0.798575788402848,0.189216683621567,0.0122075279755849
